"g","director","programmer","artist","composer","writer","designer","genre","developer","release_date","score","platform"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Kent Mudle","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","James Windeler","Matt Allmer","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Graham Ross","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","John Dombrow","Matt Allmer","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Jason Latino","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","John Dombrow","Matt Allmer","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Martin Montgomery","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","John Dombrow","Matt Allmer","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Kent Mudle","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","John Dombrow","Matt Allmer","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Graham Ross","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Joshua Rubin","Matt Allmer","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Jason Latino","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Joshua Rubin","Matt Allmer","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Martin Montgomery","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Joshua Rubin","Matt Allmer","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Kent Mudle","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Joshua Rubin","Matt Allmer","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Graham Ross","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Meghan Thornton","Matt Allmer","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Jason Latino","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Meghan Thornton","Matt Allmer","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Martin Montgomery","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Meghan Thornton","Matt Allmer","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Kent Mudle","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Meghan Thornton","Matt Allmer","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Graham Ross","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Nicole Martinez","Matt Allmer","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Jason Latino","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Nicole Martinez","Matt Allmer","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Martin Montgomery","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Nicole Martinez","Matt Allmer","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Kent Mudle","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Nicole Martinez","Matt Allmer","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Graham Ross","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Brad Kane","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Jason Latino","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Brad Kane","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Martin Montgomery","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Brad Kane","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Kent Mudle","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Brad Kane","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Graham Ross","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Dan Martin","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Jason Latino","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Dan Martin","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Martin Montgomery","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Dan Martin","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Kent Mudle","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Dan Martin","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Graham Ross","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Andrew Grant","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Jason Latino","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Andrew Grant","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Martin Montgomery","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Andrew Grant","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Kent Mudle","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Andrew Grant","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Graham Ross","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Justin Sloan","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Jason Latino","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Justin Sloan","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Martin Montgomery","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Justin Sloan","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Kent Mudle","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Justin Sloan","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Graham Ross","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","James Windeler","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Jason Latino","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","James Windeler","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Martin Montgomery","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","James Windeler","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Kent Mudle","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","James Windeler","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Graham Ross","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","John Dombrow","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Jason Latino","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","John Dombrow","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Martin Montgomery","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","John Dombrow","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Kent Mudle","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","John Dombrow","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Graham Ross","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Joshua Rubin","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Jason Latino","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Joshua Rubin","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Martin Montgomery","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Joshua Rubin","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Kent Mudle","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Joshua Rubin","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Graham Ross","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Meghan Thornton","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Jason Latino","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Meghan Thornton","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Martin Montgomery","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Meghan Thornton","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Kent Mudle","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Meghan Thornton","Ryan Kaufman","http://dbpedia.org/resource/Graphic_adventure_game","http://dbpedia.org/resource/Telltale_Games",2015-11-17,73,"http://dbpedia.org/resource/Category:Xbox_One_games"
